"","Year","IcesDivision","species","LiveWtTonnes","LiveWtTonnesInclU10","MeanPricePerKgLiveWt","YearFact"
"2243",2014,"XIIc","Nephrops",0.175,0.175,12.64,"2014"
"2244",2014,"XIIc","Plaice",0.0107,0.0107,1.89719626168224,"2014"
"2245",2014,"XIIc","Sole Black",0.0104,0.0104,8.90384615384615,"2014"
"2246",2014,"XIIc","Tuna",396.425,396.425,2.0215084820584,"2014"
"2247",2015,"IIa","Cod",0.03744,0.03744,2.51478803467909,"2015"
"2248",2015,"VIb","Squid",103.006,103.006,5.62966875715978,"2015"
"2249",2015,"VIb","Mackerel",736.389,736.389,0.47,"2015"
"2250",2015,"VIa","Wrasse",0.675,0.675,0.7,"2015"
"2251",2015,"VIb","Witch",54.97902,54.97902,2.82095133743744,"2015"
"2252",2015,"VIIa","Dab",0.069,0.069,0.76,"2015"
"2253",2015,"VIIb","Clam",48.125,48.125,2.2,"2015"
"2254",2015,"VIIb","Herring",6.7,6.7,0.249701492537313,"2015"
"2255",2015,"VIIc","Squid",13.568,13.568,3.77921432783019,"2015"
"2256",2015,"VIIe","John dory",0.24521,0.24521,2.96928638426538,"2015"
"2257",2015,"VIIe","Octopus",0.001,0.001,1.02576923076923,"2015"
"2258",2015,"VIIe","Plaice",0.7704,0.7704,1.54205607476635,"2015"
"2259",2015,"VIIe","Sole Black",0.06552,0.06552,7.42307692307692,"2015"
"2260",2015,"VIIe","Tuna",0.11,0.11,4.75,"2015"
"2261",2015,"VIIf","Brill",0.01853,0.01853,8,"2015"
"2262",2015,"VIIf","Conger eel",0.06,0.06,1.12,"2015"
"2263",2015,"VIIf","Hake",0.833055,0.833055,1.46954882930899,"2015"
"2264",2015,"VIIf","Mix Boxes",0.19425,0.19425,1.7834749034749,"2015"
"2265",2015,"VIIg","Boarfish",547.3,547.3,0.11,"2015"
"2266",2015,"VIIb","Octopus",0.114,0.114,1.35918690958165,"2015"
"2267",2015,"VIIb","Tuna",0.18,0.18,7.83,"2015"
"2268",2015,"VIIc","Blue Whiting",11339.375,11339.375,0.21,"2015"
"2269",2015,"VIIc","Bluemouth",3.6939,3.6939,3.08122867722717,"2015"
"2270",2015,"VIIc","Boarfish",219.96,219.96,0.11,"2015"
"2271",2014,"VIIc","Plaice",0.08453,0.08453,2.02768247959304,"2014"
"2272",2014,"VIIc","Whiting",5.78692,5.78692,1.31890539354268,"2014"
"2273",2014,"VIId","Scallop",341.066,341.066,2.65215859030837,"2014"
"2274",2014,"VIIe","Brill",0.14279,0.14279,5.34862385321101,"2014"
"2275",2014,"VIIe","Megrim",2.1359,2.1359,2.31964979633878,"2014"
"2276",2014,"VIIe","Monkfish",4.38834,4.38834,3.09137851670563,"2014"
"2277",2014,"VIIe","Witch",0.40386,0.40386,1.72641509433962,"2014"
"2278",2014,"VIIf","John dory",0.35708,0.35708,4.69317799932788,"2014"
"2279",2014,"VIIf","Ling",0.03762,0.03762,1.05263157894737,"2014"
"2280",2014,"VIIf","Mix Boxes",0.0462,0.0462,0.990476190476191,"2014"
"2281",2014,"VIIf","Scallop",21.11,21.11,3.38066792989105,"2014"
"2282",2014,"VIIf","Skates and rays",0.58905,0.58905,1.79397334691452,"2014"
"2283",2014,"VIIb","Demersal shark",28.583,28.583,0.641680369450373,"2014"
"2284",2014,"VIIc","Conger eel",1.171563,1.171563,0.775092333916315,"2014"
"2285",2014,"VIIg","Horse Mackerel",3.96,3.96,0.300606060606061,"2014"
"2286",2014,"VIIj","Boarfish",12535.594,12535.594,0.108642746139532,"2014"
"2287",2014,"VIIg","Pandalus",5.551,5.551,15.4300288636682,"2014"
"2288",2014,"VIIg","Tuna",10.208,10.208,3.30119905956113,"2014"
"2289",2014,"VIIh","Boarfish",18388.571,18388.571,0.11,"2014"
"2290",2014,"VIIh","Brill",0.55154,0.55154,5.645519817239,"2014"
"2291",2014,"VIIj","Dab",0.02553,0.02553,1.37837837837838,"2014"
"2292",2014,"VIIj","Octopus",2.8924,2.8924,1.01287825217943,"2014"
"2293",2014,"VIa","Wrasse",0.35,0.35,0.7,"2014"
"2294",2014,"VIIa","Lemon Sole",9.783963,9.783963,2.46050695408394,"2014"
"2295",2014,"VIIa","Pelagic Shark",0.031,0.031,1.15,"2014"
"2296",2013,"VIIk","Argentine",0.4,0.4,0.1,"2013"
"2297",2013,"VIIk","Blue ling",0.4795,0.4795,0.875912408759124,"2013"
"2298",2013,"VIIk","Blue Whiting",929.862,929.862,0.04,"2013"
"2299",2013,"VIIk","Conger eel",0.125,0.125,0.53216,"2013"
"2300",2013,"VIIk","Forkbeard",2.95308,2.95308,0.883389545830116,"2013"
"2301",2013,"VIIk","Pelagic Shark",0.04,0.04,1.35,"2013"
"2302",2013,"VIIk","Saithe",0.08925,0.08925,1.0733893557423,"2013"
"2303",2013,"VIIk","Whiting",0.0295,0.0295,1.46610169491525,"2013"
"2304",2014,"IIa","Herring",705.567,705.567,0.254824902723735,"2014"
"2305",2014,"IVa","Mackerel",45166.566,45166.566,0.577545545842594,"2014"
"2306",2014,"IVb","Crab",1389.223,1389.223,1.8734607906722,"2014"
"2307",2013,"VIIj","Sea Bream",0.016,0.016,5,"2013"
"2308",2013,"VIIj","Tuna",113.055,113.055,2.21506036884702,"2013"
"2309",2014,"VIa","Nephrops",45.2944,45.2944,5.84565292103807,"2014"
"2310",2014,"VIa","Octopus",0.011,0.011,1.0377358490566,"2014"
"2311",2015,"VIIf","Nephrops",10.422,10.422,6.16140759930915,"2015"
"2312",2015,"VIIf","Sole Black",0.01664,0.01664,7.69230769230769,"2015"
"2313",2015,"VIIf","Witch",0.99322,0.99322,1.71816918708846,"2015"
"2314",2015,"VIIc","Pollack",0.677898,0.677898,2.36449731375517,"2015"
"2315",2015,"VIIc","Sole Black",0.04696,0.04696,8.14437819420784,"2015"
"2316",2015,"VIIc","Witch",12.945142,12.945142,2.95040494727675,"2015"
"2317",2015,"VIIe","Anchovy",48.975,48.975,0.24,"2015"
"2318",2015,"VIIe","Conger eel",0.05,0.05,1.38181818181818,"2015"
"2319",2015,"VIIe","Red Mullet",2.243,2.243,1.30367709642119,"2015"
"2320",2015,"VIIe","Turbot",0.1744,0.1744,15.9174311926605,"2015"
"2321",2015,"VIIe","Whiting",1.12572,1.12572,1.92067299150766,"2015"
"2322",2015,"VIIf","Gurnard",0.036,0.036,1.57,"2015"
"2323",2015,"VIIb","Long Rough Dab",0.092,0.092,0.55,"2015"
"2324",2015,"VIIb","Red Mullet",0.427,0.427,6.43758782201405,"2015"
"2325",2015,"VIIb","Blue Whiting",4163.205,4163.205,0.172949160862845,"2015"
"2326",2015,"VIIb","Bluemouth",1.7875,1.7875,3.09996643356643,"2015"
"2327",2015,"VIa","Herring",1866.351,1866.351,0.279979301856939,"2015"
"2328",2015,"VIa","Tuna",0.645,0.645,7.83,"2015"
"2329",2014,"VIIk","Ling",9.623994,9.623994,1.18899011701504,"2014"
"2330",2014,"VIIk","Mix Boxes",0.4893,0.4893,1.73584031609783,"2014"
"2331",2014,"VIIk","Skates and rays",0.865354,0.865354,1.17842871241134,"2014"
"2332",2014,"Xb","Tuna",199.251,199.251,2.0134503716418,"2014"
"2333",2014,"XIIc","Mix Boxes",0.0105,0.0105,1.6952380952381,"2014"
"2334",2015,"IIa","Mackerel",6.331,6.331,0.925663082437276,"2015"
"2335",2015,"IVa","Hake",2.4,2.4,4.31,"2015"
"2336",2015,"IVa","Herring",182.975,182.975,0.308013499111901,"2015"
"2337",2015,"IXb","Tuna",12,12,2.32,"2015"
"2338",2015,"VIa","Bluemouth",4.6496,4.6496,3.2739547487956,"2015"
"2339",2015,"VIa","Boarfish",115.963,115.963,0.11,"2015"
"2340",2015,"VIb","Saithe",32.03973,32.03973,1.38331650139372,"2015"
"2341",2015,"VIb","Turbot",0.03597,0.03597,8.46788990825688,"2015"
"2342",2015,"VIa","Wolffish",0.02006,0.02006,1.27118644067797,"2015"
"2343",2015,"VIb","Gurnard",0.922,0.922,1.68,"2015"
"2344",2015,"VIIa","Horse Mackerel",1.259,1.259,0.25,"2015"
"2345",2015,"VIIa","Mussel",235,235,0.8,"2015"
"2346",2016,"VIb","Witch",48.632376,48.632376,2.43197597419464,"2016"
"2347",2016,"VIIa","Clam",2.391,2.391,2.2,"2016"
"2348",2016,"VIIa","Demersal shark",51.048,51.048,0.704984524369221,"2016"
"2349",2015,"VIIh","Pollack",1.2281,1.2281,2.06149743506229,"2015"
"2350",2016,"VIb","Gurnard",1.55392,1.55392,1.22209453694987,"2016"
"2351",2016,"VIb","Nephrops",4.479,4.479,11.8188747488279,"2016"
"2352",2016,"VIb","Saithe",44.884218,44.884218,1.36578402523926,"2016"
"2353",2016,"VIb","Sea Cucumbers",19.015,19.015,1,"2016"
"2354",2016,"VIb","Squid",317.551,317.551,4.12957581334802,"2016"
"2355",2015,"VIIIa","Boarfish",681.554,681.554,0.11,"2015"
"2356",2015,"VIIk","Crab",0.117,0.117,0.81,"2015"
"2357",2015,"VIIj","Dab",0.55944,0.55944,0.801801801801802,"2015"
"2358",2015,"VIIj","Flounder",1.70748,1.70748,0.8974131468597,"2015"
"2359",2015,"VIIk","Skates and rays",0.08023,0.08023,1.45768415804562,"2015"
"2360",2015,"Xb","Tuna",27.919,27.919,2,"2015"
"2361",2016,"IVa","Herring",127.169,127.169,0.367424480415825,"2016"
"2362",2016,"IXa","Crab",1.38,1.38,1.38,"2016"
"2363",2016,"VIa","Boarfish",315.922,315.922,0.119965497812751,"2016"
"2364",2015,"VIIk","Mackerel",119.26,119.26,0.43,"2015"
"2365",2015,"VIIf","Plaice",0.44619,0.44619,2.09585602546001,"2015"
"2366",2015,"VIIf","Scallop",0.041,0.041,1.43,"2015"
"2367",2015,"VIIg","Blue Whiting",0.02875,0.02875,0.187777777777778,"2015"
"2368",2015,"VIId","Crab",1.625,1.625,1.26,"2015"
"2369",2015,"VIId","Scallop",305.854,305.854,6.44604732977172,"2015"
"2370",2015,"VIIe","European Pilchard",269.245,269.245,0.13,"2015"
"2371",2015,"VIIe","Mix Boxes",0.0147,0.0147,2.21605949349586,"2015"
"2372",2015,"VIIe","Skates and rays",4.008788,4.008788,1.66023674129672,"2015"
"2373",2015,"VIIc","Cod",2.102256,2.102256,2.69387886156586,"2015"
"2374",2015,"VIIc","Conger eel",0.2725,0.2725,0.70297247706422,"2015"
"2375",2015,"VIIc","Redfish",1.406,1.406,0.859702902833325,"2015"
"2376",2015,"VIIf","John dory",0.86671,0.86671,4.9982000899955,"2015"
"2377",2015,"VIIg","Gadiformes nei",0.04012,0.04012,2.2,"2015"
"2378",2015,"VIIg","Long Rough Dab",0.664,0.664,1.54,"2015"
"2379",2015,"VIIg","Red Mullet",0.545,0.545,4.71256880733945,"2015"
"2380",2015,"VIIg","Sand gaper",0.2,0.2,3.8,"2015"
"2381",2015,"VIIg","Whelk",1.752,1.752,1.32881278538813,"2015"
"2382",2015,"VIIh","Brill",0.04142,0.04142,5.54587155963303,"2015"
"2383",2013,"VIIf","Monkfish",6.86494,6.86494,3.21317593453111,"2013"
"2384",2013,"VIIf","Scallop",46.61,46.61,5.14494057069298,"2013"
"2385",2013,"VIIf","Squid",0.17,0.17,5.57,"2013"
"2386",2013,"VIIf","Whiting",2.37534,2.37534,1.46970959946787,"2013"
"2387",2013,"VIIf","Witch",1.08756,1.08756,2.41469895913789,"2013"
"2388",2013,"VIIb","Horse Mackerel",15426.8518,15426.8518,0.648573313448179,"2013"
"2389",2013,"VIIb","Squid",12.26175,12.26175,3.64091585621954,"2013"
"2390",2013,"VIIg","Demersal shark",247.63081,247.63081,0.780336562320335,"2013"
"2391",2013,"VIIg","European Pilchard",236.492,236.492,0.121380279248347,"2013"
"2392",2013,"VIIf","Gurnard",0.04,0.04,1.59,"2013"
"2393",2013,"VIIg","Marlin",0.12,0.12,1,"2013"
"2394",2013,"VIIb","Wrasse",0.04,0.04,0.7,"2013"
"2395",2013,"VIIc","Argentine",0.4,0.4,0.1,"2013"
"2396",2013,"VIIc","Lemon Sole",1.3356,1.3356,2.31636717580114,"2013"
"2397",2013,"VIIc","Skates and rays",1.26911,1.26911,1.54740974704383,"2013"
"2398",2013,"VIIc","Turbot",0.339862,0.339862,7.78139950921256,"2013"
"2399",2013,"VIIe","Cuttlefish",3.644,3.644,2.61,"2013"
"2400",2013,"VIIe","Hake",0.15984,0.15984,1.84684684684685,"2013"
"2401",2013,"VIIe","Ling",0.13452,0.13452,1.10526315789474,"2013"
"2402",2013,"VIIe","Mix Boxes",0.024675,0.024675,2.87619047619048,"2013"
"2403",2013,"VIIe","Red Mullet",0.08,0.08,3.83177777777778,"2013"
"2404",2013,"VIIe","Scallop",3.42,3.42,1.94710526315789,"2013"
"2405",2013,"VIIb","Bluemouth",5.6847,5.6847,1.55993280208278,"2013"
"2406",2013,"VIIb","Boarfish",10405.31932,10405.31932,0.118488878834272,"2013"
"2407",2013,"VIIb","Dab",0.17316,0.17316,0.45045045045045,"2013"
"2408",2013,"VIIb","Forkbeard",12.1288,12.1288,0.987652941758459,"2013"
"2409",2013,"VIIb","Razor Shell",26.605,26.605,4.36586274509804,"2013"
"2410",2013,"VIIb","Saithe",214.664647,214.664647,1.06779925290662,"2013"
"2411",2013,"VIIb","Sand Sole",0.0678,0.0678,1.2212389380531,"2013"
"2412",2014,"VIa","Long Rough Dab",0.065,0.065,0.55,"2014"
"2413",2014,"VIa","Pouting",0.2576,0.2576,0.785714285714286,"2014"
"2414",2014,"IIa","Crab",3.6,3.6,1.72,"2014"
"2415",2014,"IVa","Boarfish",1.8,1.8,0.11,"2014"
"2416",2014,"VIa","Clam",0.56,0.56,2.2,"2014"
"2417",2013,"VIIh","Cuttlefish",2.533,2.533,3.19214765100671,"2013"
"2418",2013,"VIIj","Sprat",1370.9565,1370.9565,0.163551812183683,"2013"
"2419",2013,"VIIk","Cod",0.43329,0.43329,2.00946248471001,"2013"
"2420",2013,"VIIh","Ling",12.257309,12.257309,1.14655442746505,"2013"
"2421",2013,"VIIh","Mix Boxes",0.880215,0.880215,1.92275296376453,"2013"
"2422",2013,"VIIh","Saithe",0.18445,0.18445,0.845215505557062,"2013"
"2423",2013,"VIIIa","Boarfish",870,870,0.1,"2013"
"2424",2013,"VIIg","Orange roughy",0.085,0.085,1,"2013"
"2425",2013,"VIIj","Cuttlefish",0.815,0.815,3.12236809815951,"2013"
"2426",2013,"VIIj","Forkbeard",0.28,0.28,1,"2013"
"2427",2013,"VIIj","Pelagic Shark",0.1,0.1,1.338,"2013"
"2428",2013,"VIIj","Red Mullet",1.1741,1.1741,3.58855554609204,"2013"
"2429",2014,"VIIf","Hake",0.37296,0.37296,1.96833440583441,"2014"
"2430",2014,"VIIf","Lemon Sole",0.1113,0.1113,2.76136567834681,"2014"
"2431",2014,"VIIf","Nephrops",4.557,4.557,2.03212639894668,"2014"
"2432",2014,"VIIf","Turbot",0.11009,0.11009,9.87882641475157,"2014"
"2433",2014,"VIIg","Boarfish",135.1,135.1,0.108782608695652,"2014"
"2434",2014,"VIIc","Gurnard",1.75652,1.75652,1.25671213535855,"2014"
"2435",2014,"VIIc","Nephrops",160.271,160.271,10.7878692339849,"2014"
"2436",2014,"VIIc","Octopus",1.116,1.116,1,"2014"
"2437",2014,"VIIc","Pollack",0.06669,0.06669,1.78632478632479,"2014"
"2438",2014,"VIIc","Sole Black",0.11856,0.11856,10.3618421052632,"2014"
"2439",2014,"VIIc","Squid",11.067,11.067,4.69950664136622,"2014"
"2440",2014,"VIIc","Witch",15.818614,15.818614,2.5809365599287,"2014"
"2441",2014,"VIId","Haddock",0.6776,0.6776,1.03719008264463,"2014"
"2442",2014,"VIIe","Cod",2.17269,2.17269,2.28217094937612,"2014"
"2443",2014,"VIIe","Whiting",0.18998,0.18998,1.16101694915254,"2014"
"2444",2014,"VIIb","Conger eel",1.53575,1.53575,0.781725001744145,"2014"
"2445",2014,"VIIb","Forkbeard",17.80103,17.80103,0.966415426523072,"2014"
"2446",2014,"VIIa","Mullet",0.022,0.022,2.5,"2014"
"2447",2014,"VIIb","Long Rough Dab",0.197,0.197,0.55,"2014"
"2448",2014,"VIIb","Mora",0.135,0.135,1.55,"2014"
"2449",2014,"VIIb","Red Mullet",0.183,0.183,3.33333333333333,"2014"
"2450",2014,"VIIa","Sprat",568.669,568.669,0.15,"2014"
"2451",2014,"VIIb","Blue Whiting",851.57,851.57,0.11,"2014"
"2452",2014,"VIIb","Whelk",6,6,1.31016978922717,"2014"
"2453",2014,"VIb","Turbot",0.03052,0.03052,11.7064220183486,"2014"
"2454",2014,"VIIa","Demersal shark",35.845,35.845,0.905094155391268,"2014"
"2455",2014,"VIIa","Flounder",0.19008,0.19008,0.925925925925926,"2014"
"2456",2014,"VIb","Lemon Sole",16.565325,16.565325,2.94472127772923,"2014"
"2457",2013,"VIIk","Mix Boxes",17.1533,17.1533,1.55125930231945,"2013"
"2458",2013,"VIIk","Skates and rays",0.15368,0.15368,1.32743362831858,"2013"
"2459",2013,"Xb","Tuna",404.757,404.757,2.1055265504982,"2013"
"2460",2014,"IIa","Mackerel",1725.05,1725.05,0.485799692762529,"2014"
"2461",2014,"IIb","Crab",0.6,0.6,1.06,"2014"
"2462",2014,"IVc","Nephrops",0.515,0.515,5.10941747572816,"2014"
"2463",2014,"VIa","Blue Whiting",4917.424,4917.424,0.13,"2014"
"2464",2014,"VIa","Bluemouth",6.165,6.165,2.94355231143552,"2014"
"2465",2013,"VIIj","Octopus",35.681,35.681,1.29813474157915,"2013"
"2466",2013,"VIIj","Sand Sole",0.08701,0.08701,1.69911504424779,"2013"
"2467",2013,"VIIh","Squid",4.152,4.152,2.96635085500963,"2013"
"2468",2014,"VIIg","Herring",14888.16253,14888.16253,0.319142220456089,"2014"
"2469",2014,"VIIg","Octopus",2.053,2.053,1.0377358490566,"2014"
"2470",2014,"VIIg","Sand Sole",0.03955,0.03955,6.18710493046776,"2014"
"2471",2014,"VIIg","Wrasse",0.0035,0.0035,0.7,"2014"
"2472",2014,"VIIh","Conger eel",16.74025,16.74025,1.10356476157763,"2014"
"2473",2014,"VIIh","Horse Mackerel",3.8,3.8,0.623166023166023,"2014"
"2474",2014,"VIIh","Whiting",3.982253,3.982253,1.32942186244822,"2014"
"2475",2014,"VIIIe","Swordfish",0.1443,0.1443,9.00900900900901,"2014"
"2476",2014,"VIIj","Tuna",285.6835,285.6835,2.05056629101786,"2014"
"2477",2014,"VIIk","Blue Whiting",2601.848,2601.848,0.123846153846154,"2014"
"2478",2014,"VIIk","Bluemouth",1.5264,1.5264,3.33624689382944,"2014"
"2479",2014,"VIIk","Conger eel",0.38425,0.38425,0.658654521795706,"2014"
"2480",2014,"VIIk","Forkbeard",3.34176,3.34176,0.858333622262181,"2014"
"2481",2014,"VIIk","Turbot",0.17331,0.17331,9.29248168022619,"2014"
"2482",2014,"XIIb","Tuna",58.922,58.922,1.94951189708428,"2014"
"2483",2014,"XIIc","Hake",0.0111,0.0111,2.88288288288288,"2014"
"2484",2014,"XIIc","Swordfish",0.166,0.166,7.43885542168675,"2014"
"2485",2015,"IIa","Blue Whiting",26.466,26.466,0.187777777777778,"2015"
"2486",2015,"IIa","Haddock",0.03744,0.03744,1.66610886722968,"2015"
"2487",2015,"IIa","Herring",1399.623,1399.623,0.365639686684073,"2015"
"2488",2015,"IVa","Mackerel",34167.243,34167.243,0.586653509518746,"2015"
"2489",2015,"IVb","Crab",1152.1,1152.1,1.96923162051905,"2015"
"2490",2015,"IVb","Lobster",0.064,0.064,10.49,"2015"
"2491",2014,"VIIk","Redfish",0.0784,0.0784,0.859702902833325,"2014"
"2492",2014,"VIIk","Saithe",0.2261,0.2261,1.2436974789916,"2014"
"2493",2015,"VIa","Horse Mackerel",10894.494,10894.494,0.568619071248284,"2015"
"2494",2015,"VIb","Conger eel",0.2375,0.2375,1,"2015"
"2495",2015,"VIb","Halibut",0.227,0.227,6.3,"2015"
"2496",2015,"VIb","Ling",16.4673,16.4673,1.47428904556302,"2015"
"2497",2015,"VIb","Plaice",0.12091,0.12091,1.2803738317757,"2015"
"2498",2015,"VIb","Whiting",5.83401,5.83401,1.73314409814176,"2015"
"2499",2015,"VIIa","Octopus",0.08,0.08,2.34,"2015"
"2500",2015,"VIIb","Demersal shark",22.201,22.201,0.751748629941594,"2015"
"2501",2014,"VIIg","Scallop",389.18207,389.18207,2.54379184196426,"2014"
"2502",2014,"VIIg","Pelagic Shark",0.764,0.764,1.15,"2014"
"2503",2014,"VIIg","Razor Shell",0.992,0.992,4.98381813967108,"2014"
"2504",2014,"VIIg","Red Mullet",0.369,0.369,5.08693766937669,"2014"
"2505",2014,"VIIg","Sprat",956.441,956.441,0.289701403432099,"2014"
"2506",2014,"VIIg","Squid",47.69842,47.69842,4.20681991457485,"2014"
"2507",2014,"VIIh","Haddock",48.737616,48.737616,1.5966144237406,"2014"
"2508",2014,"VIIh","Mackerel",0.24175,0.24175,1.91842357807653,"2014"
"2509",2014,"VIIh","Nephrops",566.35468,566.35468,6.56207004328101,"2014"
"2510",2014,"VIIh","Octopus",0.61,0.61,1,"2014"
"2511",2014,"VIIh","Plaice",4.230095,4.230095,2.00659881161061,"2014"
"2512",2014,"VIIh","Skates and rays",20.239,20.239,0.936340790048113,"2014"
"2513",2014,"VIId","Hake",0.27195,0.27195,3.48648648648649,"2014"
"2514",2014,"VIId","Pollack",0.04095,0.04095,1.65811965811966,"2014"
"2515",2014,"VIIe","Haddock",0.82251,0.82251,1.48869922554133,"2014"
"2516",2014,"VIIe","John dory",0.339,0.339,4.19598820058997,"2014"
"2517",2014,"VIIe","Lemon Sole",0.15015,0.15015,2.25714285714286,"2014"
"2518",2014,"VIIe","Nephrops",8.127,8.127,5.22005167958656,"2014"
"2519",2014,"VIIe","Sole Black",0.07592,0.07592,8.70192307692308,"2014"
"2520",2014,"VIIe","Turbot",0.11336,0.11336,8.90825688073395,"2014"
"2521",2014,"VIIf","Pollack",0.04095,0.04095,1.92307692307692,"2014"
"2522",2014,"VIIf","Sole Black",0.03744,0.03744,8.93269230769231,"2014"
"2523",2014,"VIIg","Bluemouth",0.128,0.128,1,"2014"
"2524",2014,"VIIg","Cuttlefish",0.05,0.05,1.4,"2014"
"2525",2014,"VIIc","Hake",55.502597,55.502597,2.72479279010294,"2014"
"2526",2014,"VIIc","Mix Boxes",1.2264,1.2264,2.16277723418134,"2014"
"2527",2014,"VIb","Wolffish",0.37288,0.37288,1.33048165629693,"2014"
"2528",2016,"VIIb","Horse Mackerel",11565.985,11565.985,0.56471399452792,"2016"
"2529",2014,"VIb","Skates and rays",27.162958,27.162958,1.49449136166924,"2014"
"2530",2014,"VIb","Squid",123.078,123.078,3.63435967435285,"2014"
"2531",2016,"VIIb","Boarfish",1198.029,1198.029,0.12,"2016"
"2532",2014,"VIb","Demersal shark",1.4,1.4,1,"2014"
"2533",2014,"VIb","Gurnard",3.43464,3.43464,1.49801102049373,"2014"
"2534",2014,"VIIa","Pandalus",0.405,0.405,13.4171604938272,"2014"
"2535",2014,"VIIa","Sand Sole",0.14916,0.14916,3.93805309734513,"2014"
"2536",2014,"VIIa","Sea Bream",0.142,0.142,8.22,"2014"
"2537",2014,"VIIa","Squid",7.13796,7.13796,4.28308964665326,"2014"
"2538",2014,"VIIb","Octopus",0.063,0.063,1.0377358490566,"2014"
"2539",2014,"VIIc","Blue Whiting",7550.453,7550.453,0.112326986208642,"2014"
"2540",2014,"VIIc","Bluemouth",8.1036,8.1036,2.93643234441468,"2014"
"2541",2016,"VIa","Blue Whiting",2891.981,2891.981,0.151786418375501,"2016"
"2542",2016,"VIa","Conger eel",5.985,5.985,0.93058813700919,"2016"
"2543",2015,"VIIk","Squid",2.8865,2.8865,5.38890351636931,"2015"
"2544",2015,"VIIk","Whiting",0.04012,0.04012,1.05932203389831,"2015"
"2545",2015,"VIIk","Cod",0.728091,0.728091,2.74012314394767,"2015"
"2546",2016,"VIa","Octopus",0.051,0.051,0.492,"2016"
"2547",2016,"VIa","Long Rough Dab",0.1,0.1,0.55,"2016"
"2548",2016,"VIa","Forkbeard",6.97888,6.97888,1.06654076298776,"2016"
"2549",2016,"VIa","Hake",259.99339,259.99339,2.79481413538158,"2016"
"2550",2016,"VIa","Tuna",18.366,18.366,3.37821136883371,"2016"
"2551",2016,"VIb","Mix Boxes",0.25725,0.25725,2.75144800777454,"2016"
"2552",2016,"VIb","Pollack",0.04095,0.04095,2.92307692307692,"2016"
"2553",2016,"VIb","Tuna",0.41,0.41,1.6,"2016"
"2554",2016,"VIb","Bluemouth",0.34,0.34,2.11058823529412,"2016"
"2555",2016,"VIb","Forkbeard",0.3996,0.3996,1.47747747747748,"2016"
"2556",2016,"VIIa","Red Mullet",0.151,0.151,3.8676821192053,"2016"
"2557",2015,"VIIg","Mora",0.037,0.037,1.9,"2015"
"2558",2015,"VIIg","Octopus",2.467,2.467,1.02514249633625,"2015"
"2559",2015,"VIIg","Pouting",0.038,0.038,1,"2015"
"2560",2015,"VIIh","Boarfish",8505.519,8505.519,0.11,"2015"
"2561",2015,"VIIh","Cod",78.289359,78.289359,2.53348911354187,"2015"
"2562",2015,"VIIh","Cuttlefish",4.739,4.739,2.6499493564043,"2015"
"2563",2015,"VIIh","Horse Mackerel",261.173,261.173,0.576617682532268,"2015"
"2564",2015,"VIIh","Razor Shell",0.227,0.227,5.95,"2015"
"2565",2015,"VIIh","Saithe",0.593691,0.593691,1.06172402815606,"2015"
"2566",2015,"VIIh","Scallop",6.974,6.974,4.77546409807355,"2015"
"2567",2015,"VIIh","Squid",1.953,1.953,2.09090629800307,"2015"
"2568",2015,"VIIIa","Horse Mackerel",0.4,0.4,0.67,"2015"
"2569",2015,"VIIId","Crab",13.65,13.65,1.31344322344322,"2015"
"2570",2015,"VIIIe","Tuna",44.55,44.55,2,"2015"
"2571",2015,"VIIj","Boarfish",3645.525,3645.525,0.11,"2015"
"2572",2015,"VIIj","Cuttlefish",0.312,0.312,3.30846153846154,"2015"
"2573",2015,"VIIj","Forkbeard",0.01887,0.01887,1.0315308887101,"2015"
"2574",2015,"VIIj","Pelagic Shark",0.527,0.527,1.35,"2015"
"2575",2015,"VIIj","Razor Shell",0.005,0.005,5.72701665459812,"2015"
"2576",2015,"VIIj","Sand Sole",0.02712,0.02712,1.69911504424779,"2015"
"2577",2015,"VIIj","Sprat",3014.922,3014.922,0.154220341355431,"2015"
"2578",2015,"VIIj","Squid",64.2754,64.2754,5.25039666808764,"2015"
"2579",2015,"VIIe","Scallop",36.978,36.978,5.14498620801558,"2015"
"2580",2015,"VIIe","Squid",1.175,1.175,3.87534873707237,"2015"
"2581",2015,"VIIe","Cuttlefish",6.874,6.874,2.60299615297579,"2015"
"2582",2015,"VIIe","Gurnard",0.51,0.51,0.16,"2015"
"2583",2015,"VIIf","Skates and rays",0.40212,0.40212,1.63374117178952,"2015"
"2584",2015,"VIIf","Turbot",0.02834,0.02834,9.60550458715596,"2015"
"2585",2015,"VIIf","Whiting",69.3197,69.3197,1.32968795306385,"2015"
"2586",2015,"VIIf","Megrim",0.46958,0.46958,2.58007155330295,"2015"
"2587",2015,"VIIg","European Pilchard",5,5,0.12,"2015"
"2588",2015,"VIIc","John dory",1.298133,1.298133,6.00415283223786,"2015"
"2589",2015,"VIIc","Lemon Sole",1.056615,1.056615,3.2073934214449,"2015"
"2590",2015,"VIIc","Lobster",0.006,0.006,14.82,"2015"
"2591",2015,"VIIc","Crab",1.15,1.15,0.67,"2015"
"2592",2015,"VIIc","Demersal shark",0.411,0.411,0.96,"2015"
"2593",2015,"VIIc","Octopus",1.245,1.245,1,"2015"
"2594",2015,"VIIc","Skates and rays",4.680171,4.680171,1.5509742591275,"2015"
